id,page,series,name,is_secret,db_image_page,db_x,db_y,mapped_asset_path,mapped_catalog_series,mapped_catalog_name,mapped_source,identity_status,manifest_image_url,manifest_page_url
page-16-06-corn,16,Vegetable Series,Corn,,./assets/pages/page-016.png,1135,153,sonny_png_library/regulars/vegetable-collections/vegetable-series/10__corn.png,Vegetable Series,Corn,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/10/Corn.png,https://www.sonnyangel.com/products/
page-16-04-eggplant,16,Vegetable Series,Eggplant,,./assets/pages/page-016.png,800,153,sonny_png_library/regulars/vegetable-collections/vegetable-series/08__eggplant.png,Vegetable Series,Eggplant,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/10/Eggplant.png,https://www.sonnyangel.com/products/
page-16-07-garlic,16,Vegetable Series,Garlic,,./assets/pages/page-016.png,85,554,sonny_png_library/regulars/vegetable-collections/vegetable-series/03__garlic.png,Vegetable Series,Garlic,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/10/Garlic.png,https://www.sonnyangel.com/products/
page-16-03-green-pepper,16,Vegetable Series,Green Pepper,,./assets/pages/page-016.png,635,153,sonny_png_library/regulars/vegetable-collections/vegetable-series-2019/08__pimento.png,Vegetable Series (~2019),Pimento,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/11/old_piment_01.jpg,https://www.sonnyangel.com/products/
page-16-09-onion,16,Vegetable Series,Onion,,./assets/pages/page-016.png,410,554,sonny_png_library/regulars/vegetable-collections/vegetable-series/05__onion.png,Vegetable Series,Onion,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/10/Onion.png,https://www.sonnyangel.com/products/
page-16-10-radish,16,Vegetable Series,Radish,,./assets/pages/page-016.png,560,554,sonny_png_library/regulars/vegetable-collections/vegetable-series/06__radish.png,Vegetable Series,Radish,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/10/Radish.png,https://www.sonnyangel.com/products/
page-16-14-robby-angel,16,Vegetable Series,Robby Angel,,./assets/pages/page-016.png,1141,554,sonny_png_library/regulars/vegetable-collections/vegetable-series/14__robby-angel.png,Vegetable Series,Robby Angel,official-web,MATCHED,,
page-16-13-shiitake,16,Vegetable Series,Shiitake,,./assets/pages/page-016.png,1035,554,sonny_png_library/regulars/vegetable-collections/vegetable-series/13__shiitake.png,Vegetable Series,Shiitake,official-web,MATCHED,,
page-16-02-tomato,16,Vegetable Series,Tomato,,./assets/pages/page-016.png,470,153,sonny_png_library/regulars/vegetable-collections/vegetable-series/02__tomato.png,Vegetable Series,Tomato,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/10/Tomato.png,https://www.sonnyangel.com/products/
page-16-08-zucchini,16,Vegetable Series,Zucchini,,./assets/pages/page-016.png,245,554,sonny_png_library/regulars/vegetable-collections/vegetable-series/04__zucchini.png,Vegetable Series,Zucchini,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/10/Zucchini.png,https://www.sonnyangel.com/products/
page-17-06-candy,17,Sweets Series,Candy,,./assets/pages/page-017.png,1135,150,sonny_png_library/regulars/sweets-collections/sweets-series/10__candy.png,Sweets Series,Candy,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_candy_01.jpg,https://www.sonnyangel.com/products/
page-17-11-cookie,17,Sweets Series,Cookie,,./assets/pages/page-017.png,715,548,sonny_png_library/regulars/sweets-collections/sweets-series/11__cookie.png,Sweets Series,Cookie,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_cookie_01.jpg,https://www.sonnyangel.com/products/
page-17-01-cream-puff,17,Sweets Series,Cream Puff,,./assets/pages/page-017.png,330,150,sonny_png_library/regulars/sweets-collections/sweets-series/01__cream-puff.png,Sweets Series,Cream Puff,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_creampuff_01.jpg,https://www.sonnyangel.com/products/
page-17-02-cupcake,17,Sweets Series,Cupcake,,./assets/pages/page-017.png,470,150,sonny_png_library/regulars/sweets-collections/sweets-series/02__cupcake.png,Sweets Series,Cupcake,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_cupcake_01.jpg,https://www.sonnyangel.com/products/
page-17-07-fruit-tart,17,Sweets Series,Fruit Tart,,./assets/pages/page-017.png,80,548,sonny_png_library/regulars/sweets-collections/sweets-series/03__fruit-tart.png,Sweets Series,Fruit Tart,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_fruittart_01.jpg,https://www.sonnyangel.com/products/
page-17-08-ice-cream,17,Sweets Series,Ice Cream,,./assets/pages/page-017.png,245,548,sonny_png_library/regulars/sweets-collections/sweets-series/04__ice-creams.png,Sweets Series,Ice Creams,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_icecreams_01.jpg,https://www.sonnyangel.com/products/
page-17-09-jelly-beans,17,Sweets Series,Jelly Beans,,./assets/pages/page-017.png,410,548,sonny_png_library/regulars/sweets-collections/sweets-series/05__jelly-beans.png,Sweets Series,Jelly Beans,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_jellybeans_01.jpg,https://www.sonnyangel.com/products/
page-17-10-konpeito,17,Sweets Series,Konpeito,,./assets/pages/page-017.png,560,548,sonny_png_library/regulars/sweets-collections/sweets-series/06__konpeito.png,Sweets Series,Konpeito,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_konpeito_01.jpg,https://www.sonnyangel.com/products/
page-17-03-pancake,17,Sweets Series,Pancake,,./assets/pages/page-017.png,640,150,sonny_png_library/regulars/sweets-collections/sweets-series/07__pancake.png,Sweets Series,Pancake,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_pancake_01.jpg,https://www.sonnyangel.com/products/
page-17-13-patissier,17,Sweets Series,Patissier,,./assets/pages/page-017.png,1035,548,sonny_png_library/regulars/sweets-collections/sweets-series/13__patissier.png,Sweets Series,Patissier,official-web,MATCHED,,
page-17-04-popcorn,17,Sweets Series,Popcorn,,./assets/pages/page-017.png,805,150,sonny_png_library/regulars/sweets-collections/sweets-series/08__popcorn.png,Sweets Series,Popcorn,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_popcorn_01.jpg,https://www.sonnyangel.com/products/
page-17-05-pudding,17,Sweets Series,Pudding,,./assets/pages/page-017.png,970,150,sonny_png_library/regulars/sweets-collections/sweets-series/09__pudding.png,Sweets Series,Pudding,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_pudding_01.jpg,https://www.sonnyangel.com/products/
page-17-14-robby-angel,17,Sweets Series,Robby Angel,,./assets/pages/page-017.png,1140,548,sonny_png_library/regulars/sweets-collections/sweets-series/14__robby-angel.png,Sweets Series,Robby Angel,official-web,MATCHED,,
page-17-12-strawberry-shortcake,17,Sweets Series,Strawberry Shortcake,,./assets/pages/page-017.png,875,548,sonny_png_library/regulars/sweets-collections/sweets-series/12__strawberry-shortcake.png,Sweets Series,Strawberry Shortcake,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_strawberryshortcake_01.jpg,https://www.sonnyangel.com/products/
page-18-04-cheetah,18,Unrefined Animal Series Ver. 1,Cheetah,,./assets/pages/page-018.png,555,120,sonny_png_library/regulars/animal-collections/animal-series-1-2018/01__cheetah.png,Animal Series 1 (~2018),Cheetah,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/11/old_cheetah_01.jpg,https://www.sonnyangel.com/products/
page-18-13-chipmunk,18,Unrefined Animal Series Ver. 1,Chipmunk,,./assets/pages/page-018.png,475,620,sonny_png_library/regulars/animal-collections/animal-series-1/13__chipmunk.png,Animal Series 1,Chipmunk,official-web,REVIEW,,
page-18-07-cockerel,18,Unrefined Animal Series Ver. 1,Cockerel,,./assets/pages/page-018.png,330,360,sonny_png_library/regulars/animal-collections/animal-series-1/07__cockerel.png,Animal Series 1,Cockerel,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_cockerel_01-1.jpg,https://www.sonnyangel.com/products/
page-18-12-crocodile,18,Unrefined Animal Series Ver. 1,Crocodile,,./assets/pages/page-018.png,330,620,sonny_png_library/regulars/animal-collections/animal-series-1-2018/07__crocodile.png,Animal Series 1 (~2018),Crocodile,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/11/old_crocodile_01.jpg,https://www.sonnyangel.com/products/
page-18-08-dalmatian,18,Unrefined Animal Series Ver. 1,Dalmatian,,./assets/pages/page-018.png,475,360,sonny_png_library/regulars/animal-collections/animal-series-1/08__dalmatian.png,Animal Series 1,Dalmatian,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_dalmatian_01-1.jpg,https://www.sonnyangel.com/products/
page-18-02-elephant,18,Unrefined Animal Series Ver. 1,Elephant,,./assets/pages/page-018.png,265,120,sonny_png_library/regulars/animal-collections/animal-series-1/02__elephant.png,Animal Series 1,Elephant,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_elephant_01-1.jpg,https://www.sonnyangel.com/products/
page-18-09-frog,18,Unrefined Animal Series Ver. 1,Frog,,./assets/pages/page-018.png,600,360,sonny_png_library/regulars/animal-collections/animal-series-1/09__frog.png,Animal Series 1,Frog,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_frog_01-1.jpg,https://www.sonnyangel.com/products/
page-18-10-koala,18,Unrefined Animal Series Ver. 1,Koala,,./assets/pages/page-018.png,40,620,sonny_png_library/regulars/animal-collections/animal-series-1/10__koala.png,Animal Series 1,Koala,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_koala_01-1.jpg,https://www.sonnyangel.com/products/
page-18-06-lion,18,Unrefined Animal Series Ver. 1,Lion,,./assets/pages/page-018.png,185,360,sonny_png_library/regulars/animal-collections/animal-series-1-2018/12__lion.png,Animal Series 1 (~2018),Lion,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/11/old_lion_01.jpg,https://www.sonnyangel.com/products/
page-18-11-monkey,18,Unrefined Animal Series Ver. 1,Monkey,,./assets/pages/page-018.png,185,620,sonny_png_library/regulars/animal-collections/animal-series-1/11__monkey.png,Animal Series 1,Monkey,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_monkey_01-1.jpg,https://www.sonnyangel.com/products/
page-18-03-panda,18,Unrefined Animal Series Ver. 1,Panda,,./assets/pages/page-018.png,410,120,sonny_png_library/regulars/animal-collections/animal-series-1/03__panda.png,Animal Series 1,Panda,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_panda_01-1.jpg,https://www.sonnyangel.com/products/
page-18-01-rabbit,18,Unrefined Animal Series Ver. 1,Rabbit,,./assets/pages/page-018.png,120,120,sonny_png_library/regulars/animal-collections/animal-series-1/01__rabbit.png,Animal Series 1,Rabbit,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_rabbit_01-1.jpg,https://www.sonnyangel.com/products/
page-18-14-robby-angel,18,Unrefined Animal Series Ver. 1,Robby Angel,,./assets/pages/page-018.png,595,620,sonny_png_library/regulars/animal-collections/animal-series-1/14__robby-angel.png,Animal Series 1,Robby Angel,official-web,REVIEW,,
page-18-05-tiger,18,Unrefined Animal Series Ver. 1,Tiger,,./assets/pages/page-018.png,40,360,sonny_png_library/regulars/animal-collections/animal-series-1/05__tiger.png,Animal Series 1,Tiger,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_tiger_01-1.jpg,https://www.sonnyangel.com/products/
page-18-20-cow,18,Unrefined Animal Series Ver. 2,Cow,,./assets/pages/page-018.png,840,360,sonny_png_library/regulars/animal-collections/animal-series-2/06__cow.png,Animal Series 2,Cow,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_cow_01-1.jpg,https://www.sonnyangel.com/products/
page-18-18-fawn,18,Unrefined Animal Series Ver. 2,Fawn,,./assets/pages/page-018.png,1160,120,sonny_png_library/regulars/animal-collections/animal-series-2/04__fawn.png,Animal Series 2,Fawn,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_fawn_01-1.jpg,https://www.sonnyangel.com/products/
page-18-17-giraffe,18,Unrefined Animal Series Ver. 2,Giraffe,,./assets/pages/page-018.png,1020,120,sonny_png_library/regulars/animal-collections/animal-series-2-2018/04__giraffe.png,Animal Series 2 (~2018),Giraffe,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/11/old_giraffe_01.jpg,https://www.sonnyangel.com/products/
page-18-27-kappa,18,Unrefined Animal Series Ver. 2,Kappa,,./assets/pages/page-018.png,1115,620,sonny_png_library/limited/animal-collections/animal-series-ver-2-special-color/13__kappa.png,animal series ver 2 special color,kappa,official-web,REVIEW,,
page-18-16-lesser-panda,18,Unrefined Animal Series Ver. 2,Lesser Panda,,./assets/pages/page-018.png,880,120,sonny_png_library/regulars/animal-collections/animal-series-2/02__lesser-panda.png,Animal Series 2,Lesser Panda,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_lesserpanda_01-1.jpg,https://www.sonnyangel.com/products/
page-18-15-mouse,18,Unrefined Animal Series Ver. 2,Mouse,,./assets/pages/page-018.png,735,120,sonny_png_library/regulars/animal-collections/animal-series-2/01__mouse.png,Animal Series 2,Mouse,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_mouse_01-1.jpg,https://www.sonnyangel.com/products/
page-18-19-parakeet,18,Unrefined Animal Series Ver. 2,Parakeet,,./assets/pages/page-018.png,700,360,sonny_png_library/regulars/animal-collections/animal-series-2-2018/05__parakeet.png,Animal Series 2 (~2018),Parakeet,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/11/old_parakeet_01.jpg,https://www.sonnyangel.com/products/
page-18-26-pig,18,Unrefined Animal Series Ver. 2,Pig,,./assets/pages/page-018.png,980,620,sonny_png_library/regulars/animal-collections/animal-series-2/12__pig.png,Animal Series 2,Pig,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_pig_01-1.jpg,https://www.sonnyangel.com/products/
page-18-25-reindeer,18,Unrefined Animal Series Ver. 2,Reindeer,,./assets/pages/page-018.png,840,620,sonny_png_library/regulars/animal-collections/animal-series-2/11__reindeer.png,Animal Series 2,Reindeer,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_reindeer_01-1.jpg,https://www.sonnyangel.com/products/
page-18-23-rhinoceros,18,Unrefined Animal Series Ver. 2,Rhinoceros,,./assets/pages/page-018.png,1164,360,sonny_png_library/regulars/animal-collections/animal-series-2-2018/08__rhinoceros.png,Animal Series 2 (~2018),Rhinoceros,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/11/old_rhinoceros_01.jpg,https://www.sonnyangel.com/products/
page-18-28-robby-angel,18,Unrefined Animal Series Ver. 2,Robby Angel,,./assets/pages/page-018.png,1164,620,sonny_png_library/regulars/animal-collections/animal-series-2/14__robby-angel.png,Animal Series 2,Robby Angel,official-web,REVIEW,,
page-18-24-sheep,18,Unrefined Animal Series Ver. 2,Sheep,,./assets/pages/page-018.png,700,620,sonny_png_library/regulars/animal-collections/animal-series-2/10__sheep.png,Animal Series 2,Sheep,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_sheep_01-1.jpg,https://www.sonnyangel.com/products/
page-18-22-uribou,18,Unrefined Animal Series Ver. 2,Uribou,,./assets/pages/page-018.png,1115,360,sonny_png_library/regulars/animal-collections/animal-series-2/08__uribou.png,Animal Series 2,Uribou,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_uribou_01-1.jpg,https://www.sonnyangel.com/products/
page-18-21-white-bear,18,Unrefined Animal Series Ver. 2,White Bear,,./assets/pages/page-018.png,980,360,sonny_png_library/regulars/animal-collections/animal-series-2-2018/06__white-bear.png,Animal Series 2 (~2018),White Bear,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/11/old_whitebear_01.jpg,https://www.sonnyangel.com/products/
page-19-03-alpaca,19,Unrefined Animal Series Ver. 3,Alpaca,,./assets/pages/page-019.png,415,120,sonny_png_library/regulars/animal-collections/animal-series-3-2018/05__alpaca.png,Animal Series 3 (~2018),Alpaca,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/11/old_alpaca_01.jpg,https://www.sonnyangel.com/products/
page-19-06-american-shorthair,19,Unrefined Animal Series Ver. 3,American Short Hair,,./assets/pages/page-019.png,190,360,sonny_png_library/regulars/animal-collections/animal-series-3/06__american-short-hair.png,Animal Series 3,American Short Hair,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/new_americanshorthair_01-1.jpg,https://www.sonnyangel.com/products/
